;len;Скорость;Широта;Долгота;Вес мгновенный;Продольный наклон;Поперечный наклон;Высота;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;уклон;azimut;isin_border;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;nom_point;уровень давления впереди,МПа;уровень давления сзади,МПа;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;рекомендованная скорость_min;рекомендованная скорость_max
47;1029.0;10.0;53.7328118;86.8486902;219.0;7.444786593797479;-0.3628920311180395;31.124137931035058;;75.2;12.227251524640089;433.8;-0.020393596410727;-1.006423982869379;-0.1315386968491893;Груженный движется вперед;95;7530G;240;1822.0;93.0;100.0;792.0;32.0;792.0;33.0;860.0;45.93290043290043;852.0;43.0;12.0;45.0;832.1754385964912;46.0;14.351572916666669;3.8;4.9;8.7;9.8;6.407270947106031;2.390141500332861;0;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
48;1041.0;10.0;53.7328847;86.8485583;220.0;6.898627529852886;-0.3616612684420536;32.73333333333394;;75.2;11.887122189631036;437.85;-0.0244723156928724;-0.9941878250229428;-0.1203222188232894;Груженный движется вперед;95;7530G;240;1821.0;94.0;100.0;792.0;32.0;792.0;33.0;860.0;45.92424242424242;852.0;43.0;12.0;45.0;832.2222222222222;46.0;14.838072916666668;4.1;4.5;9.2;10.5;6.379767342241089;2.496191353994197;0;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
49;1054.0;10.0;53.7329557;86.8483989;219.0;6.879034439741714;-0.3899929262131623;34.37931034482822;;74.8;13.139782036272702;433.55;-0.0142755174875089;-0.9972468644845518;-0.1203222188232894;Груженный движется вперед;95;7530G;240;1822.0;93.0;100.0;792.0;32.0;792.0;33.0;860.0;45.91558441558442;852.0;43.0;12.0;45.0;832.2690058479532;46.0;15.440225694444448;4.1;4.2;7.9;10.7;6.358439310903675;2.5449628559005335;0;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
50;1066.0;11.0;53.7330144;86.8482528;219.0;6.946810012005384;-0.4416937990863856;36.10114942528803;;74.8;11.630301351309225;433.55;-0.0397675130009177;-0.9992862241256244;-0.121851738554094;Груженный движется вперед;95;7530G;240;1822.0;93.0;99.0;792.0;32.0;792.0;33.0;860.0;45.9069264069264;852.0;43.0;12.0;45.0;832.3157894736842;46.0;15.921947916666667;4.2;4.4;8.2;10.5;6.286522435585322;2.791741828674742;0;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
51;1079.0;12.0;53.7330553;86.8480633;219.0;6.4603570868806734;-0.547504821589303;37.84750957854476;;75.2;13.28361483853095;437.05;-0.0295707147955541;-0.9901091057407974;-0.1121647802589986;Груженный движется вперед;95;7530G;240;1820.0;94.0;100.0;792.0;32.0;792.0;33.0;860.0;45.8982683982684;852.0;43.0;12.0;45.0;832.3625730994152;46.0;16.40755902777778;4.3;4.8;8.0;10.7;6.269453654733891;2.7574609862514334;0;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
52;1094.0;12.0;53.7331047;86.8478567;218.0;4.854132496944505;-0.5706726312982418;39.56704980842985;;75.2;14.674406206657537;436.375;0.0265116753339451;-0.9962271846640156;-0.0846334251045171;Груженный движется вперед;95;7530G;240;1803.0;98.0;100.0;792.0;32.0;792.0;33.0;860.0;45.88961038961039;852.0;43.0;12.0;45.0;832.4093567251462;46.0;16.89242013888889;4.4;5.2;7.2;12.3;6.327958339968706;2.928001351645565;0;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
53;1108.0;12.0;53.7331309;86.8476525;219.0;5.969563554669487;-0.6528213837903738;41.298850574713406;;74.8;13.759618160691858;432.65;0.0050983991026817;-1.0043846232283062;-0.1050270215152442;Груженный движется вперед;95;7530G;240;1821.5;93.0;100.0;792.0;32.0;792.0;33.0;860.0;45.88095238095238;852.0;43.0;12.0;45.0;832.4561403508771;46.0;17.252961805555557;4.1;4.9;8.1;11.1;6.269161350675537;3.1117327519047473;0;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
54;1122.0;12.0;53.7331349;86.8474261;219.0;6.1667969765657;-0.6681232694694256;42.96934865900462;;74.8;14.915502336955951;440.25;-0.0091771183848271;-1.0003059039461608;-0.1080860609768532;Груженный движется вперед;95;7530G;240;1818.0;95.0;100.0;792.0;32.0;792.0;33.0;860.0;45.87229437229438;852.0;43.0;12.0;45.0;832.5029239766081;46.0;17.742128472222223;4.3;4.8;7.9;11.3;6.2045550260299525;3.0879900446051467;0;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
55;1136.0;12.0;53.7331412;86.8472276;219.0;6.247026881216417;-0.585397594520066;44.590804597701975;;74.8;13.090386902886728;440.95;-0.0152951973080452;-1.0059141429591107;-0.1101254206179259;Груженный движется вперед;95;7530G;240;1817.0;95.0;100.0;792.0;32.0;792.0;33.0;860.0;45.86363636363636;852.0;43.0;12.0;45.0;832.5497076023391;46.0;18.35455902777778;3.6;4.9;8.5;10.0;6.030196749714243;3.080857127017415;0;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
56;1150.0;11.0;53.7331492;86.8470052;219.0;7.211873818115251;-0.6421112102041695;46.240613026820775;;74.8;14.67249477472624;440.95;-0.0071377587437544;-0.9911287855613338;-0.1254206179259712;Груженный движется вперед;95;7530G;240;1817.0;95.0;100.0;792.0;32.0;792.0;33.0;860.0;45.85497835497836;852.0;43.0;12.0;45.0;832.5964912280701;46.0;18.84450347222222;3.8;4.9;8.5;10.3;5.8435981488083115;3.0228553954530257;0;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
57;1163.0;11.0;53.7331627;86.8468139;218.0;5.86588745395985;-0.9069335260760644;47.92950191570969;;74.8;12.686773421827438;440.625;-0.0265116753339451;-0.99214846538187;-0.1019679820536351;Груженный движется вперед;95;7530G;240;1820.0;94.0;100.0;792.0;32.0;792.0;33.0;860.0;45.84632034632035;852.0;43.0;12.0;45.0;832.6432748538011;46.0;19.334086805555557;4.0;4.8;8.3;10.8;5.650917606380144;3.0114183340965743;0;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
58;1179.0;13.0;53.7331811;86.8465763;218.0;5.8991142039859525;-1.1204231545119765;49.64750957854498;;74.8;15.779885835385926;441.125;-0.0193739165901906;-1.006423982869379;-0.1040073416947078;Груженный движется вперед;95;7530G;240;1820.0;94.0;100.0;792.0;32.0;792.0;33.0;860.0;45.83766233766234;852.0;43.0;12.0;45.0;832.6900584795321;46.0;19.70169097222222;4.1;5.2;8.3;10.2;5.482141987927907;3.00157974273473;0;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
59;1194.0;14.0;53.7332008;86.84634;218.0;4.9822918321656955;-1.0710880070136155;51.38467432950287;;74.8;15.714541527980622;436.8;0.0071377587437544;-0.9941878250229428;-0.0866727847455898;Груженный движется вперед;95;7530G;240;1821.0;93.0;100.0;792.0;32.0;792.0;33.0;860.0;45.829004329004334;852.0;43.0;12.0;45.0;832.7368421052631;46.0;20.187024305555557;4.2;5.5;8.8;10.7;5.391324572971422;3.014428987688981;0;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
60;1210.0;15.0;53.7332188;86.846102;218.0;5.118757762868463;-0.9792903493345558;53.15172413793202;;74.8;15.800281239574712;435.65;-0.0107066381156316;-0.9959722647088816;-0.0892219842969307;Груженный движется вперед;95;7530G;240;1821.0;93.5;99.75;792.0;32.0;792.0;33.0;860.0;45.81601731601732;852.0;43.0;12.0;45.0;832.8070175438596;46.0;21.03412152777777;4.6;6.3;8.4;10.9;5.2686405426442775;3.094875001061274;0;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
61;1240.0;17.0;53.7332312;86.8456536;218.0;4.018519011327475;-1.044677329082443;54.89272030651442;;75.2;29.56014333533576;437.275;-0.0193739165901906;-1.0013255837666972;-0.0703579076170082;Груженный движется вперед;95;7530G;240;1821.0;93.0;100.0;792.0;32.0;792.0;33.0;860.0;45.8030303030303;852.0;43.0;12.0;45.0;832.8771929824561;46.0;21.519982638888884;5.1;5.3;9.4;10.2;5.280057374890112;-3.1306606815882496;0;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
62;1260.0;18.0;53.7332292;86.8453444;219.0;4.432537933011528;-1.1261797216142355;56.70881226053745;;75.6;20.362555644697245;433.55;-0.0295707147955541;-0.9992862241256244;-0.0774956663607627;Груженный движется вперед;95;7530G;240;1822.0;93.0;100.0;792.0;32.0;792.0;33.0;860.0;45.794372294372295;852.0;43.0;12.0;45.0;832.9239766081871;46.0;22.001704861111104;4.9;5.1;9.3;10.5;5.202158942944417;3.0736264869813654;0;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
63;1278.0;17.0;53.7332401;86.8450737;218.0;5.0557898676111765;-1.134289217357593;58.590038314177335;;75.6;17.86729688806822;438.0;-0.037728153359845;-1.0135617416131335;-0.0897318242071989;Груженный движется вперед;95;7530G;240;1821.0;93.0;100.0;792.0;32.0;792.0;33.0;860.0;45.785714285714285;852.0;43.0;12.0;45.0;832.9707602339181;46.0;22.48837152777777;5.0;5.3;8.6;10.0;5.125982637678473;3.0835981769457126;0;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
64;1301.0;17.0;53.733252;86.8447272;219.0;5.089804564860491;-1.2904060868414668;60.4153256704992;;75.6;22.856019867184017;429.875;-0.0397675130009177;-0.9952075048434792;-0.0887121443866625;Груженный движется вперед;95;7530G;240;1823.0;92.0;100.0;792.0;32.0;792.0;33.0;860.0;45.77705627705628;852.0;43.0;12.0;45.0;833.0175438596491;46.0;22.966010416666663;4.8;5.5;10.0;9.0;5.0931281651343365;3.0006808867682766;0;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
65;1318.0;16.0;53.7332738;86.8444674;218.0;4.149980758853084;-1.5197334069529855;62.28735632184023;;75.6;17.279516306591532;433.35;-0.0387478331803813;-0.9829713469970428;-0.0713775874375446;Груженный движется вперед;95;7530G;240;1822.0;93.0;100.0;792.0;32.0;792.0;33.0;860.0;45.76839826839827;852.0;43.0;12.0;45.0;833.0643274853801;46.0;23.447510416666663;4.6;5.2;9.0;10.0;5.004389727191606;3.0355302596759337;0;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
66;1337.0;15.0;53.733292;86.8441784;218.0;5.073120562767026;-1.498966711433207;64.19770114942648;;75.6;19.138653275204845;437.75;-0.0040787192821454;-0.9992862241256244;-0.0887121443866625;Груженный движется вперед;95;7530G;240;1820.0;94.0;100.0;792.0;32.0;792.0;33.0;860.0;45.759740259740255;852.0;43.0;12.0;45.0;833.1111111111111;46.0;23.933899305555556;4.9;5.3;8.0;10.4;4.826062081562368;3.0327322190843544;0;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
67;1355.0;14.0;53.7333091;86.8439139;219.0;4.806915418700404;-1.4096597921406995;66.02681992337287;;75.6;17.521453117238483;437.75;-0.0142755174875089;-0.9941878250229428;-0.0836137452839808;Груженный движется вперед;95;7530G;240;1821.0;94.0;100.0;792.0;32.0;791.5862068965517;33.05172413793103;860.0;45.75108225108225;852.0;43.0;12.0;45.0;833.1578947368421;46.0;24.90667708333333;4.6;4.8;7.5;11.1;4.644957850883596;3.1136270338864156;0;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
68;1385.0;13.0;53.7333166;86.8434606;219.0;5.509496497204877;-1.3659523721439681;67.76628352490546;;75.2;29.8621801682592;437.3375;-0.038237993270113;-0.9982665443050882;-0.0963597430406852;Груженный движется вперед;95;7530G;240;1821.0;93.5;99.5;792.0;32.0;790.7586206896551;33.1551724137931;860.0;45.73809523809524;852.0;43.0;12.0;45.0;833.2280701754386;46.0;25.514090277777772;4.1;5.0;9.1;10.2;4.568711439560033;-3.0937980759986816;0;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
69;1404.0;13.0;53.7333084;86.8431708;219.0;6.15474883440971;-1.4527832052837815;69.51877394636143;;75.2;19.10559791133436;437.55;-0.037728153359845;-0.99214846538187;-0.1070663811563169;Груженный движется вперед;95;7530G;240;1820.0;94.0;100.0;792.0;32.0;789.9310344827586;33.258620689655174;860.0;45.72510822510823;852.0;43.0;12.0;45.0;833.2982456140351;46.0;26.00025694444444;4.5;5.3;8.4;11.2;4.514712342902531;-3.084927227003557;0;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
70;1419.0;14.0;53.7333004;86.8429324;218.0;4.690674631169349;-1.452674324351352;71.22988505747257;;75.2;15.72425180307324;438.0;-0.0020393596410727;-0.9941878250229428;-0.0815743856429081;Груженный движется вперед;95;7530G;240;1821.0;94.0;100.0;792.0;32.0;789.3793103448277;33.327586206896555;860.0;45.71645021645021;852.0;43.0;12.0;45.0;833.3450292397661;46.0;26.36525694444444;4.4;5.3;8.3;10.6;4.481031874984888;-3.1060538722959867;0;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
71;1433.0;15.0;53.733296;86.8427232;218.0;4.853478249695707;-1.465402285299233;72.91187739463737;;75.2;13.78485344976188;438.0;-0.0081574385642908;-1.020699500356888;-0.0866727847455898;Груженный движется вперед;95;7530G;240;1821.0;93.0;100.0;792.0;32.0;788.8275862068965;33.396551724137936;860.0;45.70779220779221;852.0;43.0;12.0;45.0;833.3918128654971;46.0;26.851923611111108;4.2;5.8;9.7;9.8;4.407361640682829;-3.0859218847631755;0;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
72;1452.0;17.0;53.7332864;86.842432;218.0;4.392780938193918;-1.3686119562054873;74.57701149425425;;75.2;19.20573646525649;433.8;-0.0254919955134087;-0.9952075048434792;-0.0764759865402263;Груженный движется вперед;95;7530G;240;1822.0;92.0;100.0;792.0;32.0;788.2758620689656;33.46551724137932;860.0;45.6991341991342;852.0;43.0;12.0;45.0;833.438596491228;46.0;27.333923611111107;4.5;5.5;8.7;10.3;4.469388227685942;3.130513050519178;0;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
73;1473.0;19.0;53.7332884;86.8421268;218.0;4.29336506393101;-1.2339716693773977;76.28352490421598;;75.2;20.099137543944718;430.0;-0.0275313551544814;-0.9911287855613338;-0.0744366268991536;Груженный движется вперед;95;7530G;240;1823.0;91.0;100.0;792.0;32.0;787.7241379310344;33.53448275862068;860.0;45.69047619047619;852.0;43.0;12.0;45.0;833.485380116959;46.0;27.93114583333333;4.8;5.5;8.8;9.7;4.4842397795322295;3.0039732443194245;0;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
74;1493.0;20.0;53.7333136;86.8418192;218.0;2.942520098803128;-1.0217173523267953;77.95785440613172;;75.6;20.44927558409544;429.875;-0.0193739165901906;-1.011522381972061;-0.0520036708473539;Груженный движется вперед;95;7530G;240;1823.0;92.0;100.0;792.0;32.0;787.1724137931035;33.603448275862064;860.0;45.68181818181819;852.0;43.0;12.0;45.0;833.53216374269;46.0;28.40878472222222;5.0;5.6;8.8;9.8;4.483627831345981;-3.1220167432884622;0;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
75;1517.0;20.0;53.7333094;86.8414566;218.0;3.9353509146023886;-0.8710911202744642;79.659770114944;;75.6;23.882348881269724;425.8;-0.020393596410727;-1.0003059039461608;-0.0688283878862037;Груженный движется вперед;95;7530G;240;1823.5;91.0;100.0;792.0;32.0;786.6206896551723;33.672413793103445;860.0;45.67316017316017;852.0;43.0;12.0;45.0;833.578947368421;46.0;28.88189583333333;4.8;6.0;9.0;9.5;4.394579840115622;3.0892686018629876;0;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
76;1538.0;20.0;53.7333194;86.8411338;218.0;4.011417316519469;-0.7645750815561769;81.29195402299001;;75.6;21.28600796188933;422.1;-0.0367084735393086;-0.9880697460997246;-0.0693382277964719;Груженный движется вперед;95;7530G;240;1825.0;90.0;99.5;792.0;32.0;786.0689655172414;33.741379310344826;860.0;45.66450216450217;852.0;43.0;12.0;45.0;833.625730994152;46.0;29.350895833333333;5.2;5.3;8.4;10.2;4.357961897105235;3.04945737395958;0;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
77;1562.0;20.0;53.7333393;86.8407697;218.0;3.4303749002187867;-0.6728824160356329;82.89348659003984;;75.6;24.078661765732765;421.05;-0.023452635872336;-1.00336494340777;-0.0601611094116447;Груженный движется вперед;95;7530G;240;1825.0;90.0;100.0;792.0;32.0;785.5172413793103;33.810344827586206;860.0;45.65584415584416;852.0;43.0;12.0;45.0;833.672514619883;46.0;29.818729166666667;4.9;5.8;8.8;9.8;4.319327244453948;2.923325901263806;0;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
78;1582.0;19.0;53.7333779;86.8404755;218.0;4.089671695733143;-0.5721093018699736;84.50344827586365;;75.6;19.84431692070888;425.9;0.0071377587437544;-0.9982665443050882;-0.0713775874375446;Груженный движется вперед;95;7530G;240;1823.0;91.0;100.0;792.0;32.0;784.9655172413793;33.87931034482759;860.0;45.64718614718615;852.0;43.0;12.0;45.0;833.719298245614;46.0;30.29195138888889;4.6;5.9;8.2;10.2;4.232505799411184;2.602340675916614;0;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
79;1602.0;19.0;53.7334716;86.8402108;218.0;4.015191185079982;-0.5644639623872842;86.07049808429278;;75.2;20.31346040325424;429.35;-0.0010196798205363;-1.0023452635872336;-0.0703579076170082;Груженный движется вперед;95;7530G;240;1823.0;92.0;100.0;792.0;32.0;784.4137931034483;33.94827586206897;860.0;45.63852813852814;852.0;43.0;12.0;45.0;833.766081871345;46.0;30.64974305555556;4.5;6.1;8.0;10.6;4.069400798950784;2.7376460728631526;0;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
80;1624.0;19.0;53.7335491;86.8399043;218.0;5.270584236311573;-0.550742954259138;87.5432950191587;;75.2;21.949987647440437;425.9;-0.0305903946160905;-1.0054043030488429;-0.092790863668808;Груженный движется вперед;95;7530G;240;1824.0;91.0;100.0;792.0;32.0;784.0;34.0;860.0;45.62987012987013;852.0;43.0;12.0;45.0;833.812865497076;46.0;31.12296527777778;4.4;5.9;8.5;10.1;4.063635020215207;2.640812548091751;0;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
81;1651.0;19.0;53.7336618;86.8395562;218.0;3.94371257943078;-0.4835854886351304;89.02758620689819;;75.2;26.131459875181616;425.9;-0.0275313551544814;-1.0054043030488429;-0.0693382277964719;Груженный движется вперед;95;7530G;240;1824.0;91.0;99.5;792.0;32.0;784.0;34.0;860.0;45.621212121212125;852.0;43.0;12.0;45.0;833.859649122807;46.0;31.71449305555556;4.5;5.6;8.3;10.1;4.077073757923526;2.5151978353910334;0;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
82;1672.0;19.0;53.7337769;86.8392873;218.0;3.80972990702769;-0.6329718744701485;90.63065134099786;;75.2;21.8569006257664;430.0;0.0152951973080452;-0.9952075048434792;-0.0662791883348628;Груженный движется вперед;95;7530G;240;1823.0;91.0;100.0;792.0;32.0;784.0;34.0;860.0;45.61255411255411;852.0;43.0;12.0;45.0;833.906432748538;46.0;32.19227083333333;4.4;6.4;8.7;9.7;4.0737126770219225;2.4864082888333083;0;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
83;1696.0;18.0;53.7339049;86.8390057;218.0;5.0574453372636725;-0.7674594402945165;92.28505747126607;;75.2;23.385927369573157;439.125;0.0112164780258998;-1.0023452635872336;-0.0887121443866625;Груженный движется вперед;95;7530G;240;1810.0;96.0;100.0;792.0;32.0;784.0;34.0;860.0;45.603896103896105;852.0;43.0;12.0;45.0;833.953216374269;46.0;32.680187499999995;4.4;6.1;8.4;10.4;4.0669857349730805;2.3849624752073657;0;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
84;1718.0;17.0;53.7340425;86.8387593;218.0;5.333627422829655;-0.6460074751690211;93.97241379310519;;75.2;22.313777050167644;435.05;0.0061180789232181;-0.9829713469970428;-0.0917711838482716;Груженный движется вперед;95;7530G;240;1821.0;93.5;100.0;792.0;32.0;784.0;34.0;860.0;45.595238095238095;852.0;43.0;12.0;45.0;834.0;46.0;33.163576388888885;4.8;5.4;6.9;12.6;3.9977138346316874;2.545547677021961;0;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
85;1737.0;16.0;53.7341378;86.8385218;217.0;3.324815317382836;-0.8134486490556526;95.61072796935044;;74.8;18.898196549769786;433.675;-0.0183542367696543;-1.0003059039461608;-0.058121749770572;Груженный движется вперед;95;7530G;240;1822.0;93.0;100.0;792.0;32.0;784.0;34.0;860.0;45.586580086580085;852.0;43.0;12.0;45.0;834.046783625731;46.0;33.64543749999999;4.5;6.1;8.7;10.8;3.8221997190791335;2.723232632191759;0;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
86;1756.0;19.0;53.7342071;86.8382583;217.0;3.1126914162545503;-0.8767839041146879;97.18620689655353;;74.8;18.98921088437108;425.3;0.0040787192821454;-1.012542061792597;-0.0550627103089629;Груженный движется вперед;95;7530G;240;1823.0;91.0;100.0;792.0;32.0;784.0;34.0;860.0;45.57792207792208;852.0;43.0;12.0;45.0;834.093567251462;46.0;34.11799305555555;5.2;6.0;7.5;11.3;3.634524287366199;2.9295042464888743;0;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
87;1776.0;22.0;53.7342447;86.8379631;218.0;3.2924038558682924;-1.0089322340622822;98.75325670498268;;75.2;19.88448894059277;426.0;-0.0305903946160905;-0.99214846538187;-0.0571020699500356;Груженный движется вперед;95;7530G;240;1823.0;91.0;100.0;792.0;32.0;784.0;34.0;860.0;45.56926406926407;852.0;43.0;12.0;45.0;834.140350877193;46.0;34.59132638888889;5.3;6.2;8.1;11.5;3.463799852800897;3.1162741919918098;1;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
88;1806.0;25.0;53.7342515;86.8375091;219.0;3.469206046939372;-1.2394356200882644;100.30268199233903;;75.2;29.90551942746438;422.0;-0.0214132762312633;-0.9584990313041704;-0.058121749770572;Груженный движется вперед;95;7530G;240;1825.0;90.0;100.0;792.0;32.0;784.0;34.0;860.0;45.56060606060606;852.0;43.0;12.0;45.0;834.187134502924;46.0;35.06021527777778;5.3;7.2;10.0;10.9;3.0949523446096796;3.0880658196000415;1;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
89;1842.0;26.0;53.7342688;86.8369632;218.0;2.3806083591278258;-1.3508288022573667;101.71570881226242;;75.6;35.99910071092914;418.15;-0.023452635872336;-1.0298766187417152;-0.0428265524625267;Груженный движется вперед;95;7530G;240;1826.0;89.0;100.0;792.0;32.0;784.0;34.0;860.0;45.55194805194805;852.0;43.0;12.0;45.0;834.233918128655;46.0;35.64097916666667;5.8;7.0;9.4;10.5;2.802800526785864;3.012444318284243;1;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
90;1872.0;25.0;53.7343035;86.8365115;218.0;2.5444527312232728;-1.6929587852949135;103.0321839080479;;75.6;29.994236718083293;409.3;-0.0367084735393086;-1.0319159783827878;-0.0458855919241358;Груженный движется вперед;95;7530G;240;1827.0;87.0;100.0;792.0;32.0;784.0;34.0;860.0;45.54329004329004;852.0;43.0;12.0;45.0;834.280701754386;46.0;36.095756944444446;6.0;6.4;8.6;10.3;2.5350012514759093;2.9260511685710755;1;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;25.0;0.0
91;1898.0;23.0;53.7343534;86.8361262;217.0;3.2960069848781606;-2.0336787856635956;104.29348659004025;;76.0;25.97296870002853;406.15;-0.0601611094116447;-1.0074436626899157;-0.058121749770572;Груженный движется вперед;95;7530G;240;1829.0;86.0;100.0;792.0;32.0;784.0;34.0;860.0;45.53463203463204;852.0;43.0;12.0;45.0;834.327485380117;46.0;36.54703472222222;5.5;6.0;10.2;8.6;2.160261336556638;2.691528266328546;1;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
92;1927.0;25.0;53.7344672;86.835728;217.0;3.6598992852027057;-2.179620617312817;105.38544061302876;;76.0;29.121290502317173;332.275;-0.0509839910268175;-0.9870500662791885;-0.0632201488732537;Груженный движется вперед;95;7530G;240;1650.0;83.0;84.5;792.0;32.0;784.0;34.0;860.0;45.52597402597402;852.0;43.0;12.0;45.0;834.374269005848;46.0;36.91622916666667;5.2;6.2;10.1;9.4;1.888152875269031;2.409109247661344;1;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
93;1956.0;26.0;53.734645;86.8353938;216.0;1.40096028862922;-2.3952448543799107;106.3524904214579;;76.0;29.5984076981586;215.25;-0.0265116753339451;-1.0003059039461608;-0.0244723156928724;Груженный движется вперед;95;7530G;240;1621.5;50.5;60.0;792.0;32.03191489361702;784.0;34.0;860.0;45.51731601731602;852.0;43.0;12.0;45.0;834.421052631579;46.0;37.15539583333334;5.2;6.6;9.7;10.2;1.6721138155854525;2.2917001207643217;1;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
